Transcript stable ID,Transcript name,Transcript type
ENSDART00000142233,zgc:113984-202,protein_coding
ENSDART00000190891,zgc:113984-206,protein_coding
ENSDART00000144851,zgc:113984-203,protein_coding
ENSDART00000133880,zgc:113984-201,protein_coding
ENSDART00000176877,zgc:113984-205,protein_coding
ENSDART00000075299,zgc:153911-201,protein_coding
ENSDART00000137156,PUDP-201,protein_coding
ENSDART00000135078,PUDP-202,protein_coding
ENSDART00000126808,igsf9b-201,protein_coding
ENSDART00000059264,MXD4-201,protein_coding
ENSDART00000152633,TYW1B-202,nonsense_mediated_decay
ENSDART00000142870,TYW1B-201,protein_coding
ENSDART00000135645,ambp-204,processed_transcript
ENSDART00000193648,ambp-206,protein_coding
ENSDART00000135457,ambp-203,processed_transcript
ENSDART00000027026,ambp-201,protein_coding
ENSDART00000130283,ambp-202,processed_transcript
ENSDART00000142677,ambp-205,retained_intron
ENSDART00000058336,ARPP19-202,protein_coding
ENSDART00000131415,ARPP19-201,protein_coding
ENSDART00000154802,RPS28-204,protein_coding
ENSDART00000052063,RPS28-203,protein_coding
ENSDART00000143732,RPS28-201,retained_intron
ENSDART00000133109,RPS28-202,protein_coding
ENSDART00000060015,CHKA-201,protein_coding
ENSDART00000060184,CHKA-202,protein_coding
ENSDART00000031173,rps27.1-201,protein_coding
ENSDART00000160097,cdh28-201,protein_coding
ENSDART00000148416,TACR3-202,protein_coding
ENSDART00000145044,TACR3-201,protein_coding
ENSDART00000051886,si:dkey-103j14.5-201,protein_coding
ENSDART00000132828,si:dkey-103j14.5-202,protein_coding
ENSDART00000172231,si:zfos-128g4.2-201,protein_coding
ENSDART00000111858,mrpl42-201,protein_coding
ENSDART00000047916,ctslb-201,protein_coding
ENSDART00000138331,si:ch211-125e6.6-201,processed_transcript
ENSDART00000152549,adgre15-201,protein_coding
ENSDART00000173961,si:dkey-74n13.1-201,processed_transcript
ENSDART00000132552,si:dkeyp-73g8.6-201,processed_transcript
ENSDART00000058546,EBAG9-201,protein_coding
ENSDART00000184049,f13a1b-204,protein_coding
ENSDART00000149510,f13a1b-202,protein_coding
ENSDART00000182530,f13a1b-203,protein_coding
ENSDART00000102535,f13a1b-201,protein_coding
ENSDART00000025019,COLEC11-201,protein_coding
ENSDART00000187252,COLEC11-202,protein_coding
ENSDART00000043484,si:ch211-197n1.2-201,protein_coding
ENSDART00000142684,si:dkeyp-67e1.2-201,protein_coding
ENSDART00000135766,si:dkey-163f12.6-201,protein_coding
ENSDART00000105315,hsd11b1la-202,protein_coding
ENSDART00000061739,hsd11b1la-201,protein_coding
ENSDART00000143677,GRM6-203,protein_coding
ENSDART00000114226,GRM6-202,protein_coding
ENSDART00000033657,GRM6-201,protein_coding
ENSDART00000141433,si:dkey-239h2.4-201,processed_transcript
ENSDART00000127270,thy1-202,processed_transcript
ENSDART00000045410,thy1-201,protein_coding
ENSDART00000145570,,protein_coding
ENSDART00000182074,,protein_coding
ENSDART00000054092,arid5b-201,protein_coding
ENSDART00000152180,arid5b-202,protein_coding
ENSDART00000185383,MYBL2-203,protein_coding
ENSDART00000040577,MYBL2-204,protein_coding
ENSDART00000121489,MYBL2-201,protein_coding
ENSDART00000137479,MYBL2-202,protein_coding
ENSDART00000159900,CCSAP-202,protein_coding
ENSDART00000037729,CCSAP-201,protein_coding
ENSDART00000155590,si:ch1073-322i20.3-201,lincRNA
ENSDART00000173946,btr06-202,protein_coding
ENSDART00000076318,btr06-201,protein_coding
ENSDART00000078792,AHCYL1-201,protein_coding
ENSDART00000078795,AHCYL1-202,protein_coding
ENSDART00000181407,MIF4GD-203,protein_coding
ENSDART00000168236,MIF4GD-201,protein_coding
ENSDART00000167674,MIF4GD-202,protein_coding
ENSDART00000102086,cldna-201,protein_coding
ENSDART00000012603,drd4a-201,protein_coding
ENSDART00000172689,drd4a-203,protein_coding
ENSDART00000155302,drd4a-202,protein_coding
ENSDART00000191884,drd4a-204,protein_coding
ENSDART00000011188,ATP1A2-201,protein_coding
ENSDART00000093298,ATP1A2-202,protein_coding
ENSDART00000059507,ccr10-201,protein_coding
ENSDART00000141074,ARHGAP21-201,processed_transcript
ENSDART00000135867,ARHGAP21-204,processed_transcript
ENSDART00000091298,ARHGAP21-206,protein_coding
ENSDART00000182569,ARHGAP21-205,protein_coding
ENSDART00000144018,ARHGAP21-202,processed_transcript
ENSDART00000134083,ARHGAP21-203,protein_coding
ENSDART00000025910,APMAP-201,protein_coding
ENSDART00000149333,si:ch211-14c17.4-201,antisense
ENSDART00000111079,si:ch211-14g13.5p-201,processed_pseudogene
ENSDART00000156444,si:ch211-256a21.4-201,protein_coding
ENSDART00000139114,si:dkey-242h9.5-201,protein_coding
ENSDART00000152685,si:dkeyp-93h6.4-201,sense_intronic
ENSDART00000144571,pvrl2l-201,protein_coding
ENSDART00000170952,pvrl2l-202,protein_coding
ENSDART00000135985,HEPH-201,protein_coding
ENSDART00000123011,IFFO1-203,protein_coding
ENSDART00000089386,IFFO1-201,protein_coding
ENSDART00000136504,IFFO1-202,processed_transcript
ENSDART00000135772,si:dkey-65b12.6-203,protein_coding
ENSDART00000141683,si:dkey-65b12.6-204,protein_coding
ENSDART00000167089,si:dkey-65b12.6-206,protein_coding
ENSDART00000146793,si:dkey-65b12.6-205,protein_coding
ENSDART00000134326,si:dkey-65b12.6-202,protein_coding
ENSDART00000112382,si:dkey-65b12.6-201,protein_coding
ENSDART00000062699,GRB7-201,protein_coding
ENSDART00000112098,stx10-201,protein_coding
ENSDART00000159902,EXT1-201,protein_coding
ENSDART00000051792,sema3aa-201,protein_coding
ENSDART00000159346,mbd2-201,protein_coding
ENSDART00000181112,mbd2-202,protein_coding
ENSDART00000155396,NUBP1-201,protein_coding
ENSDART00000184915,DOC2B-202,protein_coding
ENSDART00000128773,DOC2B-201,protein_coding
ENSDART00000131041,DOC2B-203,protein_coding
ENSDART00000173265,TMC8-202,retained_intron
ENSDART00000168621,TMC8-203,protein_coding
ENSDART00000173211,TMC8-201,protein_coding
ENSDART00000154602,si:ch211-277g23.5-202,lincRNA
ENSDART00000154301,si:ch211-277g23.5-201,lincRNA
ENSDART00000142730,opn7c-201,protein_coding
ENSDART00000075420,RPRM-201,protein_coding
ENSDART00000079504,ANKK1-201,protein_coding
ENSDART00000183596,TRMT1L-204,protein_coding
ENSDART00000146924,TRMT1L-203,protein_coding
ENSDART00000139648,TRMT1L-201,protein_coding
ENSDART00000153031,TRMT1L-202,retained_intron
ENSDART00000173032,H3C15-201,protein_coding
ENSDART00000123660,si:dkey-23a13.20-201,protein_coding
ENSDART00000154220,lyplal1-203,retained_intron
ENSDART00000128169,lyplal1-202,protein_coding
ENSDART00000155432,lyplal1-204,protein_coding
ENSDART00000103722,lyplal1-201,protein_coding
ENSDART00000157109,lyplal1-205,processed_transcript
ENSDART00000049147,rbm48-201,protein_coding
ENSDART00000146814,IGBP1C-202,retained_intron
ENSDART00000006899,IGBP1C-201,protein_coding
ENSDART00000135168,,protein_coding
ENSDART00000140829,,protein_coding
ENSDART00000138335,GSK3A-203,nonsense_mediated_decay
ENSDART00000131997,GSK3A-201,retained_intron
ENSDART00000024935,GSK3A-202,protein_coding
ENSDART00000137961,si:ch211-267e7.22-203,processed_transcript
ENSDART00000144943,si:ch211-267e7.22-204,processed_transcript
ENSDART00000137162,si:ch211-267e7.22-201,processed_transcript
ENSDART00000137442,si:ch211-267e7.22-202,processed_transcript
ENSDART00000166041,si:ch1073-159d7.4-201,protein_coding
ENSDART00000113081,GPR158-201,protein_coding
ENSDART00000158175,GPR158-202,protein_coding
ENSDART00000168640,pdcd4a-201,protein_coding
ENSDART00000185348,pdcd4a-204,protein_coding
ENSDART00000185187,pdcd4a-203,protein_coding
ENSDART00000171752,pdcd4a-202,processed_transcript
ENSDART00000156113,si:ch211-201m7.7-201,lincRNA
ENSDART00000145516,DAZAP1-202,nonsense_mediated_decay
ENSDART00000160909,DAZAP1-205,protein_coding
ENSDART00000129663,DAZAP1-201,protein_coding
ENSDART00000130768,DAZAP1-203,protein_coding
ENSDART00000142935,DAZAP1-204,retained_intron
ENSDART00000080789,TRPC4-201,protein_coding
ENSDART00000191551,TRPC4-202,protein_coding
ENSDART00000155697,zc3h11a-203,retained_intron
ENSDART00000128309,zc3h11a-202,protein_coding
ENSDART00000103766,zc3h11a-201,retained_intron
ENSDART00000182836,brsk1a-202,protein_coding
ENSDART00000186076,brsk1a-203,protein_coding
ENSDART00000152659,brsk1a-201,protein_coding
ENSDART00000157544,si:dkey-161f11.2-201,lincRNA
ENSDART00000162311,si:dkey-161f11.2-205,retained_intron
ENSDART00000170910,si:dkey-161f11.2-207,lincRNA
ENSDART00000169054,si:dkey-161f11.2-206,lincRNA
ENSDART00000157590,si:dkey-161f11.2-202,retained_intron
ENSDART00000160099,si:dkey-161f11.2-203,lincRNA
ENSDART00000171257,si:dkey-161f11.2-208,lincRNA
ENSDART00000160739,si:dkey-161f11.2-204,lincRNA
ENSDART00000003907,olfce1-201,protein_coding
ENSDART00000131897,NF1-201,protein_coding
ENSDART00000092015,DCAF12-202,protein_coding
ENSDART00000151757,DCAF12-201,protein_coding
ENSDART00000152776,si:ch73-94k4.4-201,protein_coding
ENSDART00000100351,map4k6-201,protein_coding
ENSDART00000150838,znf1021-202,protein_coding
ENSDART00000135131,znf1021-201,protein_coding
ENSDART00000152787,ATP8B4-201,protein_coding
ENSDART00000115343,ATP8B4-202,protein_coding
ENSDART00000062856,rnf169-201,protein_coding
ENSDART00000161682,,processed_transcript
ENSDART00000084184,AIMP1-201,protein_coding
ENSDART00000024872,creb3l3l-201,protein_coding
ENSDART00000170284,creb3l3l-203,retained_intron
ENSDART00000164134,creb3l3l-202,protein_coding
ENSDART00000165408,si:dkeyp-97a10.3-201,protein_coding
ENSDART00000141375,si:dkey-25c4.1-201,lincRNA
ENSDART00000149426,CD82-201,protein_coding
ENSDART00000189750,CD82-202,protein_coding
ENSDART00000010323,CD82-203,protein_coding
ENSDART00000143160,fbxo15-202,protein_coding
ENSDART00000042943,fbxo15-201,protein_coding
ENSDART00000181296,fbxo15-203,protein_coding
ENSDART00000132467,PSMB7-201,retained_intron
ENSDART00000141841,PSMB7-202,retained_intron
ENSDART00000129749,PSMB7-203,protein_coding
ENSDART00000055325,PSMB7-204,protein_coding
ENSDART00000133804,PSMB7-205,protein_coding
ENSDART00000153858,si:dkey-117j14.7-201,lincRNA
ENSDART00000019846,COL8A1-201,protein_coding
ENSDART00000154717,COL8A1-202,protein_coding
ENSDART00000182377,COL8A1-203,protein_coding
ENSDART00000151921,DNMT3A-201,protein_coding
ENSDART00000126823,DNMT3A-202,protein_coding
ENSDART00000186408,DNMT3A-203,protein_coding
ENSDART00000187180,DNMT3A-204,protein_coding
ENSDART00000192819,si:dkey-108k21.23-201,protein_coding
ENSDART00000073457,zgc:194989-201,protein_coding
ENSDART00000180682,zgc:194989-202,protein_coding
ENSDART00000146900,sla2b-202,retained_intron
ENSDART00000134659,sla2b-201,protein_coding
ENSDART00000188009,sla2b-203,protein_coding
ENSDART00000159840,asic1c-201,protein_coding
ENSDART00000169227,asic1c-202,protein_coding
ENSDART00000153877,si:zfos-1537b9.2-201,lincRNA
ENSDART00000148809,MATN3-202,protein_coding
ENSDART00000100608,MATN3-203,protein_coding
ENSDART00000149001,MATN3-204,protein_coding
ENSDART00000100610,MATN3-205,protein_coding
ENSDART00000153304,MATN3-201,protein_coding
ENSDART00000186832,LRRC4B-203,protein_coding
ENSDART00000183790,LRRC4B-202,protein_coding
ENSDART00000150958,LRRC4B-201,protein_coding
ENSDART00000041304,ATG3-201,protein_coding
ENSDART00000135107,SH3GLB1-202,retained_intron
ENSDART00000177639,SH3GLB1-207,protein_coding
ENSDART00000157601,SH3GLB1-206,protein_coding
ENSDART00000045933,SH3GLB1-201,protein_coding
ENSDART00000190186,SH3GLB1-205,protein_coding
ENSDART00000131840,SH3GLB1-203,retained_intron
ENSDART00000152046,SH3GLB1-204,protein_coding
ENSDART00000171733,si:dkeyp-85h7.1-201,protein_coding
ENSDART00000167806,pcdha8l-201,protein_coding
ENSDART00000168541,si:ch211-113d22.2-203,protein_coding
ENSDART00000159338,si:ch211-113d22.2-201,retained_intron
ENSDART00000164072,si:ch211-113d22.2-202,protein_coding
ENSDART00000108771,pagr1-201,protein_coding
ENSDART00000152482,pagr1-202,protein_coding
ENSDART00000179922,pagr1-203,protein_coding
ENSDART00000160191,EIF4H-203,protein_coding
ENSDART00000132227,EIF4H-202,protein_coding
ENSDART00000161721,EIF4H-204,protein_coding
ENSDART00000144949,EIF4H-201,protein_coding
ENSDART00000100667,SKI-201,protein_coding
ENSDART00000134773,zfand5a-203,protein_coding
ENSDART00000134242,zfand5a-202,processed_transcript
ENSDART00000139701,zfand5a-204,protein_coding
ENSDART00000009952,zfand5a-201,protein_coding
ENSDART00000066583,zgc:112496-201,protein_coding
ENSDART00000131254,mdh1b-201,retained_intron
ENSDART00000141653,mdh1b-203,protein_coding
ENSDART00000144454,mdh1b-204,retained_intron
ENSDART00000134199,mdh1b-202,processed_transcript
ENSDART00000170915,btbd8-201,protein_coding
ENSDART00000098942,ZNF507-201,protein_coding
ENSDART00000162237,ZNF507-202,protein_coding
ENSDART00000105854,JOSD1-201,protein_coding
ENSDART00000186074,JOSD1-202,protein_coding
ENSDART00000067843,zgc:162025-201,protein_coding
ENSDART00000148515,CD81-203,retained_intron
ENSDART00000052383,CD81-201,protein_coding
ENSDART00000148621,CD81-202,retained_intron
ENSDART00000061265,RNF141-201,protein_coding
ENSDART00000136320,RNF141-202,protein_coding
ENSDART00000153165,si:ch211-260g14.9-201,antisense
ENSDART00000106156,mydgf-201,protein_coding
ENSDART00000141276,mydgf-202,protein_coding
ENSDART00000113744,PKP3-201,protein_coding
ENSDART00000173862,PKP3-202,processed_transcript
ENSDART00000175614,PKP3-203,protein_coding
ENSDART00000140313,TNFAIP8L1-201,protein_coding
ENSDART00000124889,TNFAIP8L1-202,protein_coding
ENSDART00000043069,MARCHF5-201,protein_coding
ENSDART00000154828,si:ch211-137o16.8-201,antisense
ENSDART00000164749,pcdh20l-201,protein_coding
ENSDART00000122719,ihhb-202,protein_coding
ENSDART00000081760,ihhb-201,protein_coding
ENSDART00000185792,BMI1-203,protein_coding
ENSDART00000141415,BMI1-201,retained_intron
ENSDART00000135417,BMI1-202,protein_coding
ENSDART00000065563,CCDC90B-201,protein_coding
ENSDART00000127695,RPL5-201,protein_coding
ENSDART00000148168,si:dkeyp-98a7.2p-201,transcribed_unprocessed_pseudogene
ENSDART00000180810,G3BP2-202,protein_coding
ENSDART00000046376,G3BP2-201,protein_coding
ENSDART00000149946,timm23a-202,protein_coding
ENSDART00000105523,timm23a-201,protein_coding
ENSDART00000088569,NYX-201,protein_coding
ENSDART00000146457,zgc:153631-205,protein_coding
ENSDART00000135925,zgc:153631-202,processed_transcript
ENSDART00000187867,zgc:153631-206,protein_coding
ENSDART00000143718,zgc:153631-204,processed_transcript
ENSDART00000100014,zgc:153631-201,protein_coding
ENSDART00000142883,zgc:153631-203,protein_coding
ENSDART00000110167,RPAP1-201,protein_coding
ENSDART00000191092,RPAP1-202,protein_coding
ENSDART00000154049,si:dkeyp-98f5.2-201,antisense
ENSDART00000132034,NUTF2-202,protein_coding
ENSDART00000079050,NUTF2-201,protein_coding
ENSDART00000149772,IFT46-202,nonsense_mediated_decay
ENSDART00000088605,IFT46-201,protein_coding
ENSDART00000086994,NAA60-201,protein_coding
ENSDART00000135010,si:dkey-51d8.2-202,protein_coding
ENSDART00000123524,si:dkey-51d8.2-201,protein_coding
ENSDART00000181920,si:dkey-51d8.2-204,protein_coding
ENSDART00000164068,si:dkey-51d8.2-203,protein_coding
ENSDART00000191778,si:dkey-51d8.2-206,protein_coding
ENSDART00000191855,si:dkey-51d8.2-207,protein_coding
ENSDART00000182532,si:dkey-51d8.2-205,protein_coding
ENSDART00000145791,prune2-202,protein_coding
ENSDART00000147298,prune2-203,protein_coding
ENSDART00000082577,prune2-201,protein_coding
ENSDART00000031380,tap2a-201,protein_coding
ENSDART00000156125,si:ch211-162k9.6-202,protein_coding
ENSDART00000177269,si:ch211-162k9.6-203,protein_coding
ENSDART00000153806,si:ch211-162k9.6-201,protein_coding
ENSDART00000099315,CEBPZ-201,protein_coding
ENSDART00000140235,si:ch211-153i8.1-201,antisense
ENSDART00000193555,traj25-201,TR_J_gene
ENSDART00000161459,traj59-201,TR_J_gene
ENSDART00000155849,si:dkey-221l4.12-201,antisense
ENSDART00000076439,YARS2-201,protein_coding
ENSDART00000184586,traj49-201,TR_J_gene
ENSDART00000193441,traj29-201,TR_J_gene
ENSDART00000135194,NDUFAF7-202,protein_coding
ENSDART00000067397,NDUFAF7-201,protein_coding
ENSDART00000148737,BTK-201,protein_coding
ENSDART00000148346,itpkca-201,protein_coding
ENSDART00000105600,DDX59-202,protein_coding
ENSDART00000128290,DDX59-201,protein_coding
ENSDART00000137203,ponzr6-201,protein_coding
ENSDART00000044471,TMC2-202,protein_coding
ENSDART00000141924,TMC2-201,protein_coding
ENSDART00000185249,CHRNA5-202,protein_coding
ENSDART00000021372,CHRNA5-201,protein_coding
ENSDART00000084417,TIMM17B-201,protein_coding
ENSDART00000067427,YEATS4-201,protein_coding
ENSDART00000054115,tsc22d3-201,protein_coding
ENSDART00000065985,FMOD-201,protein_coding
ENSDART00000186322,FMOD-202,protein_coding
ENSDART00000060905,GYPC-201,protein_coding
ENSDART00000189445,GYPC-202,protein_coding
ENSDART00000067174,ZCRB1-201,protein_coding
ENSDART00000067172,ZCRB1-202,protein_coding
ENSDART00000173423,PCDH11X-201,protein_coding
ENSDART00000159727,PCDH11X-202,protein_coding
ENSDART00000166466,znf1182-201,protein_coding
ENSDART00000167934,si:dkey-279j5.1-202,protein_coding
ENSDART00000192116,si:dkey-279j5.1-205,protein_coding
ENSDART00000165372,si:dkey-279j5.1-201,protein_coding
ENSDART00000192178,si:dkey-279j5.1-206,protein_coding
ENSDART00000192362,si:dkey-279j5.1-207,protein_coding
ENSDART00000181204,si:dkey-279j5.1-203,protein_coding
ENSDART00000183689,si:dkey-279j5.1-204,protein_coding
ENSDART00000010821,UTP4-201,protein_coding
ENSDART00000155236,si:ch211-198e20.10-201,protein_coding
ENSDART00000150698,OST4-201,protein_coding
ENSDART00000131049,MFRP-201,protein_coding
ENSDART00000170035,ARSG-202,protein_coding
ENSDART00000170127,ARSG-201,protein_coding
ENSDART00000135159,si:ch211-163g19.2-201,protein_coding
ENSDART00000015643,TBCC-201,protein_coding
ENSDART00000133088,si:ch211-51n3.1-201,lincRNA
ENSDART00000144527,si:ch211-51n3.1-202,lincRNA
ENSDART00000099283,dalrd3-201,protein_coding
ENSDART00000082761,ADIPOR1-203,protein_coding
ENSDART00000131976,ADIPOR1-201,protein_coding
ENSDART00000186283,ADIPOR1-202,protein_coding
ENSDART00000161799,si:ch73-281i18.7-202,protein_coding
ENSDART00000163498,si:ch73-281i18.7-203,nonsense_mediated_decay
ENSDART00000123035,si:ch73-281i18.7-201,nonsense_mediated_decay
ENSDART00000112263,ARHGEF38-201,protein_coding
ENSDART00000018270,NCOA5-201,protein_coding
ENSDART00000135296,NCOA5-203,nonsense_mediated_decay
ENSDART00000141700,NCOA5-202,retained_intron
ENSDART00000128049,hunk-201,protein_coding
ENSDART00000142655,hunk-203,protein_coding
ENSDART00000136700,hunk-202,retained_intron
ENSDART00000153262,hspa12a.2-201,protein_coding
ENSDART00000036273,trim35-20-201,protein_coding
ENSDART00000167646,,protein_coding
ENSDART00000153374,,protein_coding
ENSDART00000019004,arhgdig-201,protein_coding
ENSDART00000132761,arhgdig-202,protein_coding
ENSDART00000000488,TNNI1-201,protein_coding
ENSDART00000147121,CNOT6L-202,processed_transcript
ENSDART00000182886,CNOT6L-203,protein_coding
ENSDART00000076807,CNOT6L-201,protein_coding
ENSDART00000157300,si:ch73-4e5.1-204,antisense
ENSDART00000154772,si:ch73-4e5.1-201,antisense
ENSDART00000155072,si:ch73-4e5.1-202,antisense
ENSDART00000155497,si:ch73-4e5.1-203,antisense
ENSDART00000182239,DDR2-202,protein_coding
ENSDART00000147146,DDR2-201,protein_coding
ENSDART00000163721,abhd5a-202,lincRNA
ENSDART00000162825,abhd5a-201,lincRNA
ENSDART00000008077,spint1b-201,protein_coding
ENSDART00000135379,cd4-2.2-202,protein_coding
ENSDART00000103971,cd4-2.2-201,protein_coding
ENSDART00000097254,sftpbb-201,protein_coding
ENSDART00000081607,tbl1xr1a-201,protein_coding
