Transcript stable ID,Transcript name,Transcript type
ENSDART00000167674,mif4gda-201,protein_coding
ENSDART00000102086,cldna-201,protein_coding
ENSDART00000012603,drd4a-201,protein_coding
ENSDART00000172689,drd4a-203,protein_coding
ENSDART00000155302,drd4a-202,protein_coding
ENSDART00000191884,drd4a-204,protein_coding
ENSDART00000011188,atp1a2a-201,protein_coding
ENSDART00000093298,atp1a2a-202,protein_coding
ENSDART00000059507,ccr10-201,protein_coding
ENSDART00000141074,arhgap21b-204,processed_transcript
ENSDART00000135867,arhgap21b-203,processed_transcript
ENSDART00000091298,arhgap21b-201,protein_coding
ENSDART00000182569,arhgap21b-206,protein_coding
ENSDART00000144018,arhgap21b-205,processed_transcript
ENSDART00000134083,arhgap21b-202,protein_coding
ENSDART00000025910,apmap-201,protein_coding
ENSDART00000149333,,antisense
ENSDART00000111079,,processed_pseudogene
ENSDART00000156444,si:ch211-256a21.4-201,protein_coding
ENSDART00000139114,si:dkey-242h9.5-201,protein_coding
ENSDART00000152685,,sense_intronic
ENSDART00000144571,pvrl2l-201,protein_coding
ENSDART00000170952,pvrl2l-202,protein_coding
ENSDART00000135985,HEPH-201,protein_coding
ENSDART00000123011,iffo1b-202,protein_coding
ENSDART00000089386,iffo1b-201,protein_coding
ENSDART00000136504,iffo1b-203,processed_transcript
ENSDART00000135772,,protein_coding
ENSDART00000141683,,protein_coding
ENSDART00000167089,,protein_coding
ENSDART00000146793,,protein_coding
ENSDART00000134326,,protein_coding
ENSDART00000112382,,protein_coding
ENSDART00000062699,GRB7-201,protein_coding
ENSDART00000112098,stx10-201,protein_coding
ENSDART00000159902,ext1a-201,protein_coding
ENSDART00000051792,sema3aa-201,protein_coding
ENSDART00000159346,mbd2-201,protein_coding
ENSDART00000181112,mbd2-202,protein_coding
ENSDART00000155396,nubp1-201,protein_coding
ENSDART00000184915,doc2b-203,protein_coding
ENSDART00000128773,doc2b-201,protein_coding
ENSDART00000131041,doc2b-202,protein_coding
ENSDART00000173265,tmc8-203,retained_intron
ENSDART00000168621,tmc8-201,protein_coding
ENSDART00000173211,tmc8-202,protein_coding
ENSDART00000154602,,lincRNA
ENSDART00000154301,,lincRNA
ENSDART00000142730,opn7c-201,protein_coding
ENSDART00000075420,rprma-201,protein_coding
ENSDART00000079504,ankk1-201,protein_coding
ENSDART00000183596,TRMT1L-204,protein_coding
ENSDART00000146924,TRMT1L-203,protein_coding
ENSDART00000139648,TRMT1L-201,protein_coding
ENSDART00000153031,TRMT1L-202,retained_intron
ENSDART00000173032,,protein_coding
ENSDART00000123660,si:dkey-23a13.20-201,protein_coding
ENSDART00000154220,lyplal1-203,retained_intron
ENSDART00000128169,lyplal1-202,protein_coding
ENSDART00000155432,lyplal1-204,protein_coding
ENSDART00000103722,lyplal1-201,protein_coding
ENSDART00000157109,lyplal1-205,processed_transcript
ENSDART00000049147,rbm48-201,protein_coding
ENSDART00000146814,igbp1-202,retained_intron
ENSDART00000006899,igbp1-201,protein_coding
ENSDART00000135168,,protein_coding
ENSDART00000140829,,protein_coding
ENSDART00000138335,gsk3ab-203,nonsense_mediated_decay
ENSDART00000131997,gsk3ab-202,retained_intron
ENSDART00000024935,gsk3ab-201,protein_coding
ENSDART00000137961,,processed_transcript
ENSDART00000144943,,processed_transcript
ENSDART00000137162,,processed_transcript
ENSDART00000137442,,processed_transcript
ENSDART00000166041,,protein_coding
ENSDART00000113081,gpr158b-201,protein_coding
ENSDART00000158175,gpr158b-202,protein_coding
ENSDART00000168640,pdcd4a-201,protein_coding
ENSDART00000185348,pdcd4a-204,protein_coding
ENSDART00000185187,pdcd4a-203,protein_coding
ENSDART00000171752,pdcd4a-202,processed_transcript
ENSDART00000156113,,lincRNA
ENSDART00000145516,dazap1-204,nonsense_mediated_decay
ENSDART00000160909,dazap1-205,protein_coding
ENSDART00000129663,dazap1-201,protein_coding
ENSDART00000130768,dazap1-202,protein_coding
ENSDART00000142935,dazap1-203,retained_intron
ENSDART00000080789,trpc4a-201,protein_coding
ENSDART00000191551,trpc4a-202,protein_coding
ENSDART00000155697,zc3h11a-203,retained_intron
ENSDART00000128309,zc3h11a-202,protein_coding
ENSDART00000103766,zc3h11a-201,retained_intron
ENSDART00000182836,,protein_coding
ENSDART00000186076,,protein_coding
ENSDART00000152659,,protein_coding
ENSDART00000157544,,lincRNA
ENSDART00000162311,,retained_intron
ENSDART00000170910,,lincRNA
ENSDART00000169054,,lincRNA
ENSDART00000157590,,retained_intron
ENSDART00000160099,,lincRNA
ENSDART00000171257,,lincRNA
ENSDART00000160739,,lincRNA
ENSDART00000003907,,protein_coding
ENSDART00000131897,nf1b-201,protein_coding
ENSDART00000092015,dcaf12-201,protein_coding
ENSDART00000151757,dcaf12-202,protein_coding
ENSDART00000152776,,protein_coding
ENSDART00000100351,map4k6-201,protein_coding
ENSDART00000150838,,protein_coding
ENSDART00000135131,,protein_coding
ENSDART00000152787,ATP8B4-201,protein_coding
ENSDART00000115343,ATP8B4-202,protein_coding
ENSDART00000062856,rnf169-201,protein_coding
ENSDART00000161682,,processed_transcript
ENSDART00000084184,aimp1a-201,protein_coding
ENSDART00000024872,creb3l3l-201,protein_coding
ENSDART00000170284,creb3l3l-203,retained_intron
ENSDART00000164134,creb3l3l-202,protein_coding
ENSDART00000165408,,protein_coding
ENSDART00000141375,si:dkey-25c4.1-201,lincRNA
ENSDART00000149426,cd82a-202,protein_coding
ENSDART00000189750,cd82a-203,protein_coding
ENSDART00000010323,cd82a-201,protein_coding
ENSDART00000143160,fbxo15-202,protein_coding
ENSDART00000042943,fbxo15-201,protein_coding
ENSDART00000181296,fbxo15-203,protein_coding
ENSDART00000132467,psmb7-203,retained_intron
ENSDART00000141841,psmb7-205,retained_intron
ENSDART00000129749,psmb7-202,protein_coding
ENSDART00000055325,psmb7-201,protein_coding
ENSDART00000133804,psmb7-204,protein_coding
ENSDART00000153858,,lincRNA
ENSDART00000019846,col8a1b-201,protein_coding
ENSDART00000154717,col8a1b-202,protein_coding
ENSDART00000182377,col8a1b-203,protein_coding
ENSDART00000151921,dnmt3ab-202,protein_coding
ENSDART00000126823,dnmt3ab-201,protein_coding
ENSDART00000186408,dnmt3ab-203,protein_coding
ENSDART00000187180,dnmt3ab-204,protein_coding
ENSDART00000192819,,protein_coding
ENSDART00000073457,zgc:194989-201,protein_coding
ENSDART00000180682,zgc:194989-202,protein_coding
ENSDART00000146900,sla2b-202,retained_intron
ENSDART00000134659,sla2b-201,protein_coding
ENSDART00000188009,sla2b-203,protein_coding
ENSDART00000159840,asic1c-201,protein_coding
ENSDART00000169227,asic1c-202,protein_coding
ENSDART00000153877,,lincRNA
ENSDART00000148809,matn3a-203,protein_coding
ENSDART00000100608,matn3a-201,protein_coding
ENSDART00000149001,matn3a-204,protein_coding
ENSDART00000100610,matn3a-202,protein_coding
ENSDART00000153304,matn3a-205,protein_coding
ENSDART00000186832,lrrc4ba-203,protein_coding
ENSDART00000183790,lrrc4ba-202,protein_coding
ENSDART00000150958,lrrc4ba-201,protein_coding
ENSDART00000041304,atg3-201,protein_coding
ENSDART00000135107,sh3glb1b-203,retained_intron
ENSDART00000177639,sh3glb1b-206,protein_coding
ENSDART00000157601,sh3glb1b-205,protein_coding
ENSDART00000045933,sh3glb1b-201,protein_coding
ENSDART00000190186,sh3glb1b-207,protein_coding
ENSDART00000131840,sh3glb1b-202,retained_intron
ENSDART00000152046,sh3glb1b-204,protein_coding
ENSDART00000171733,,protein_coding
ENSDART00000167806,,protein_coding
ENSDART00000168541,si:ch211-113d22.2-203,protein_coding
ENSDART00000159338,si:ch211-113d22.2-201,retained_intron
ENSDART00000164072,si:ch211-113d22.2-202,protein_coding
ENSDART00000108771,pagr1-201,protein_coding
ENSDART00000152482,pagr1-202,protein_coding
ENSDART00000179922,pagr1-203,protein_coding
ENSDART00000160191,eif4h-203,protein_coding
ENSDART00000132227,eif4h-201,protein_coding
ENSDART00000161721,eif4h-204,protein_coding
ENSDART00000144949,eif4h-202,protein_coding
ENSDART00000100667,skia-201,protein_coding
ENSDART00000134773,zfand5a-203,protein_coding
ENSDART00000134242,zfand5a-202,processed_transcript
ENSDART00000139701,zfand5a-204,protein_coding
ENSDART00000009952,zfand5a-201,protein_coding
ENSDART00000066583,zgc:112496-201,protein_coding
ENSDART00000131254,mdh1b-201,retained_intron
ENSDART00000141653,mdh1b-203,protein_coding
ENSDART00000144454,mdh1b-204,retained_intron
ENSDART00000134199,mdh1b-202,processed_transcript
ENSDART00000170915,btbd8-201,protein_coding
ENSDART00000098942,znf507-201,protein_coding
ENSDART00000162237,znf507-202,protein_coding
ENSDART00000105854,josd1-201,protein_coding
ENSDART00000186074,josd1-202,protein_coding
ENSDART00000067843,zgc:162025-201,protein_coding
ENSDART00000148515,cd81a-202,retained_intron
ENSDART00000052383,cd81a-201,protein_coding
ENSDART00000148621,cd81a-203,retained_intron
ENSDART00000061265,rnf141-201,protein_coding
ENSDART00000136320,rnf141-202,protein_coding
ENSDART00000153165,,antisense
ENSDART00000106156,mydgf-201,protein_coding
ENSDART00000141276,mydgf-202,protein_coding
ENSDART00000113744,pkp3b-201,protein_coding
ENSDART00000173862,pkp3b-202,processed_transcript
ENSDART00000175614,pkp3b-203,protein_coding
ENSDART00000140313,tnfaip8l1-202,protein_coding
ENSDART00000124889,tnfaip8l1-201,protein_coding
ENSDART00000043069,marchf5-201,protein_coding
ENSDART00000154828,,antisense
ENSDART00000164749,pcdh20-202,protein_coding
ENSDART00000122719,ihhb-202,protein_coding
ENSDART00000081760,ihhb-201,protein_coding
ENSDART00000185792,bmi1b-203,protein_coding
ENSDART00000141415,bmi1b-202,retained_intron
ENSDART00000135417,bmi1b-201,protein_coding
ENSDART00000065563,ccdc90b-201,protein_coding
ENSDART00000127695,rpl5b-201,protein_coding
ENSDART00000148168,,transcribed_unprocessed_pseudogene
ENSDART00000180810,g3bp2a-202,protein_coding
ENSDART00000046376,g3bp2a-201,protein_coding
ENSDART00000149946,timm23a-202,protein_coding
ENSDART00000105523,timm23a-201,protein_coding
ENSDART00000088569,nyx-201,protein_coding
ENSDART00000146457,zgc:153631-205,protein_coding
ENSDART00000135925,zgc:153631-202,processed_transcript
ENSDART00000187867,zgc:153631-206,protein_coding
ENSDART00000143718,zgc:153631-204,processed_transcript
ENSDART00000100014,zgc:153631-201,protein_coding
ENSDART00000142883,zgc:153631-203,protein_coding
ENSDART00000110167,rpap1-201,protein_coding
ENSDART00000191092,rpap1-202,protein_coding
ENSDART00000154049,,antisense
ENSDART00000132034,nutf2-202,protein_coding
ENSDART00000079050,nutf2-201,protein_coding
ENSDART00000149772,ift46-202,nonsense_mediated_decay
ENSDART00000088605,ift46-201,protein_coding
ENSDART00000086994,naa60-201,protein_coding
ENSDART00000135010,,protein_coding
ENSDART00000123524,,protein_coding
ENSDART00000181920,,protein_coding
ENSDART00000164068,,protein_coding
ENSDART00000191778,,protein_coding
ENSDART00000191855,,protein_coding
ENSDART00000182532,,protein_coding
ENSDART00000145791,prune2-202,protein_coding
ENSDART00000147298,prune2-203,protein_coding
ENSDART00000082577,prune2-201,protein_coding
ENSDART00000031380,tap2a-201,protein_coding
ENSDART00000156125,,protein_coding
ENSDART00000177269,,protein_coding
ENSDART00000153806,,protein_coding
ENSDART00000099315,cebpz-201,protein_coding
ENSDART00000140235,,antisense
ENSDART00000193555,,TR_J_gene
ENSDART00000161459,,TR_J_gene
ENSDART00000155849,,antisense
ENSDART00000076439,yars2-201,protein_coding
ENSDART00000184586,,TR_J_gene
ENSDART00000193441,,TR_J_gene
ENSDART00000135194,ndufaf7-202,protein_coding
ENSDART00000067397,ndufaf7-201,protein_coding
ENSDART00000148737,btk-201,protein_coding
ENSDART00000148346,itpkca-201,protein_coding
ENSDART00000105600,ddx59-201,protein_coding
ENSDART00000128290,ddx59-202,protein_coding
ENSDART00000137203,ponzr6-201,protein_coding
ENSDART00000044471,tmc2b-201,protein_coding
ENSDART00000141924,tmc2b-202,protein_coding
ENSDART00000185249,chrna5-202,protein_coding
ENSDART00000021372,chrna5-201,protein_coding
ENSDART00000084417,timm17b-201,protein_coding
ENSDART00000067427,yeats4-201,protein_coding
ENSDART00000054115,tsc22d3-201,protein_coding
ENSDART00000065985,fmoda-201,protein_coding
ENSDART00000186322,fmoda-202,protein_coding
ENSDART00000060905,gypc-201,protein_coding
ENSDART00000189445,gypc-202,protein_coding
ENSDART00000067174,zcrb1-202,protein_coding
ENSDART00000067172,zcrb1-201,protein_coding
ENSDART00000173423,PCDH11X-201,protein_coding
ENSDART00000159727,PCDH11X-202,protein_coding
ENSDART00000166466,,protein_coding
ENSDART00000167934,,protein_coding
ENSDART00000192116,,protein_coding
ENSDART00000165372,,protein_coding
ENSDART00000192178,,protein_coding
ENSDART00000192362,,protein_coding
ENSDART00000181204,,protein_coding
ENSDART00000183689,,protein_coding
ENSDART00000010821,utp4-201,protein_coding
ENSDART00000155236,si:ch211-198e20.10-201,protein_coding
ENSDART00000150698,ost4-201,protein_coding
ENSDART00000131049,mfrp-201,protein_coding
ENSDART00000170035,arsg-201,protein_coding
ENSDART00000170127,arsg-202,protein_coding
ENSDART00000135159,,protein_coding
ENSDART00000015643,tbcc-201,protein_coding
ENSDART00000133088,,lincRNA
ENSDART00000144527,,lincRNA
ENSDART00000099283,dalrd3-201,protein_coding
ENSDART00000082761,adipor1a-201,protein_coding
ENSDART00000131976,adipor1a-202,protein_coding
ENSDART00000186283,adipor1a-203,protein_coding
ENSDART00000161799,si:ch73-281i18.7-202,protein_coding
ENSDART00000163498,si:ch73-281i18.7-203,nonsense_mediated_decay
ENSDART00000123035,si:ch73-281i18.7-201,nonsense_mediated_decay
ENSDART00000112263,ARHGEF38-201,protein_coding
ENSDART00000018270,ncoa5-201,protein_coding
ENSDART00000135296,ncoa5-202,nonsense_mediated_decay
ENSDART00000141700,ncoa5-203,retained_intron
ENSDART00000128049,,protein_coding
ENSDART00000142655,,protein_coding
ENSDART00000136700,,retained_intron
ENSDART00000153262,hspa12a.2-201,protein_coding
ENSDART00000036273,trim35-20-201,protein_coding
ENSDART00000167646,,protein_coding
ENSDART00000153374,,protein_coding
ENSDART00000019004,arhgdig-201,protein_coding
ENSDART00000132761,arhgdig-202,protein_coding
ENSDART00000000488,TNNI1-201,protein_coding
ENSDART00000147121,cnot6l-202,processed_transcript
ENSDART00000182886,cnot6l-203,protein_coding
ENSDART00000076807,cnot6l-201,protein_coding
ENSDART00000157300,,antisense
ENSDART00000154772,,antisense
ENSDART00000155072,,antisense
ENSDART00000155497,,antisense
ENSDART00000182239,DDR2-202,protein_coding
ENSDART00000147146,DDR2-201,protein_coding
ENSDART00000163721,,lincRNA
ENSDART00000162825,,lincRNA
ENSDART00000008077,spint1b-201,protein_coding
ENSDART00000135379,,protein_coding
ENSDART00000103971,,protein_coding
ENSDART00000097254,sftpbb-201,protein_coding
ENSDART00000081607,tbl1xr1a-201,protein_coding
ENSDART00000126523,tbl1xr1a-202,protein_coding
ENSDART00000141612,tbl1xr1a-203,protein_coding
ENSDART00000169141,tbl1xr1a-204,protein_coding
ENSDART00000021192,kcnk6-201,protein_coding
ENSDART00000132870,,processed_transcript
ENSDART00000146000,,processed_transcript
ENSDART00000169091,psd2-202,protein_coding
ENSDART00000167228,psd2-201,protein_coding
ENSDART00000138080,proca-202,retained_intron
ENSDART00000132496,proca-201,protein_coding
ENSDART00000146954,proca-203,retained_intron
ENSDART00000172143,proca-204,protein_coding
ENSDART00000142863,smarcd1-202,retained_intron
ENSDART00000003422,smarcd1-201,protein_coding
ENSDART00000114359,si:dkeyp-72g9.4-201,protein_coding
ENSDART00000131591,si:dkeyp-72g9.4-203,protein_coding
ENSDART00000131477,si:dkeyp-72g9.4-202,protein_coding
ENSDART00000080638,NTS-202,protein_coding
ENSDART00000142353,NTS-201,protein_coding
ENSDART00000141620,pi15a-201,protein_coding
ENSDART00000166491,,lincRNA
ENSDART00000146727,ptbp3-202,protein_coding
ENSDART00000189946,ptbp3-203,protein_coding
ENSDART00000040308,ptbp3-201,protein_coding
ENSDART00000155888,,lincRNA
ENSDART00000126468,,protein_coding
ENSDART00000139723,,processed_transcript
ENSDART00000136060,,retained_intron
ENSDART00000024358,,protein_coding
ENSDART00000132675,,retained_intron
ENSDART00000145809,,processed_transcript
ENSDART00000145199,,protein_coding
ENSDART00000145263,itgb5-205,retained_intron
ENSDART00000138148,itgb5-204,protein_coding
ENSDART00000080005,itgb5-201,protein_coding
ENSDART00000131429,itgb5-203,protein_coding
ENSDART00000101756,itgb5-202,protein_coding
ENSDART00000126013,cyp1b1-201,nonsense_mediated_decay
ENSDART00000131147,cyp1b1-202,protein_coding
ENSDART00000157416,si:dkey-23n7.10-201,protein_coding
ENSDART00000159884,si:dkey-23n7.10-202,protein_coding
ENSDART00000149427,sgca-202,protein_coding
ENSDART00000148835,sgca-201,protein_coding
ENSDART00000148932,,protein_coding
ENSDART00000161694,,retained_intron
ENSDART00000163189,,processed_transcript
ENSDART00000142270,terb1-202,protein_coding
ENSDART00000081468,terb1-201,protein_coding
ENSDART00000016607,rgs5b-201,protein_coding
ENSDART00000141063,znfl1b-201,protein_coding
ENSDART00000126777,kctd8-202,protein_coding
ENSDART00000097144,kctd8-201,protein_coding
ENSDART00000103934,ttpal-201,protein_coding
ENSDART00000146729,ttpal-202,retained_intron
ENSDART00000124943,aldh16a1-201,protein_coding
ENSDART00000165747,,lincRNA
ENSDART00000144942,,antisense
ENSDART00000135567,,processed_transcript
ENSDART00000064110,BDKRB2-201,protein_coding
ENSDART00000164735,rtcb-201,nonsense_mediated_decay
ENSDART00000168167,rtcb-202,protein_coding
ENSDART00000169470,rtcb-203,retained_intron
ENSDART00000083314,ptprfb-201,protein_coding
ENSDART00000155124,ptprfb-203,retained_intron
ENSDART00000190089,ptprfb-207,protein_coding
ENSDART00000191872,ptprfb-208,protein_coding
ENSDART00000184039,ptprfb-206,protein_coding
ENSDART00000179791,ptprfb-205,protein_coding
ENSDART00000166518,ptprfb-204,protein_coding
ENSDART00000133709,ptprfb-202,protein_coding
ENSDART00000164811,,processed_transcript
ENSDART00000170787,fam78aa-201,protein_coding
ENSDART00000089516,stoml1-201,protein_coding
ENSDART00000143479,,protein_coding
ENSDART00000132160,,protein_coding
ENSDART00000134222,il15-202,protein_coding
ENSDART00000074196,il15-201,nonsense_mediated_decay
ENSDART00000003550,nmnat2-201,protein_coding
ENSDART00000131337,,protein_coding
ENSDART00000130508,F2R-201,protein_coding
ENSDART00000055490,kpna2-201,protein_coding
ENSDART00000142649,prkag2b-201,protein_coding
ENSDART00000192832,prkag2b-202,protein_coding
ENSDART00000151144,fmnl1a-201,protein_coding
ENSDART00000187944,fmnl1a-203,protein_coding
ENSDART00000185896,fmnl1a-202,protein_coding
